sample,isi,spike_num,amp,NAME,DESC,SIZE,COLOR,PIC
1.05E+06,0.18473,-1,-396.6495,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0242.png
1.06E+06,0.1156,-1,-500.1555,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0243.png
1.06E+06,0.061333,-1,-330.525,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0244.png
1.06E+06,0.065633,-1,-369.369,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0245.png
1.06E+06,0.097567,-1,-248.703,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0246.png
1.07E+06,0.10313,-1,-278.9085,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0247.png
1.07E+06,0.047833,-1,-345.579,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0248.png
1.07E+06,0.051567,-1,-346.3785,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0249.png
1.07E+06,0.0729,-1,-385.359,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0250.png
1.07E+06,0.057433,-1,-297.882,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0251.png
1.08E+06,0.047267,-1,-363.1875,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0252.png
1.08E+06,0.0772,-1,-339.5535,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0253.png
1.08E+06,0.0478,-1,-288.912,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0254.png
1.08E+06,0.082333,-1,-362.7975,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0255.png
1.08E+06,0.0601,-1,-356.0115,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0256.png
1.09E+06,0.059133,-1,-296.0685,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0257.png
1.09E+06,0.0883,-1,-324.0705,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0258.png
1.09E+06,0.0819,-1,-349.128,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0259.png
1.09E+06,0.023433,-1,-253.1295,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0260.png
1.09E+06,0.050333,-1,-359.931,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0261.png
1.10E+06,0.1566,1,-373.8345,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0262.png
1.10E+06,0.0060667,2,-277.446,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0263.png
1.10E+06,0.17103,1,-269.178,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0264.png
1.10E+06,0.0050667,2,-204.516,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0265.png
1.10E+06,0.0053667,3,-277.953,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike0266.png
1.10E+06,0.0067,4,-20.48085,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike0267.png
1.10E+06,0.0109,5,-43.27635,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike0268.png
1.11E+06,0.14817,-1,-346.671,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0269.png
1.11E+06,0.12033,-1,-355.953,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0270.png
1.11E+06,0.065133,-1,-347.412,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0271.png
1.12E+06,0.0942,-1,-360.594,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0272.png
1.12E+06,0.030433,-1,-276.783,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0273.png
1.12E+06,0.059733,-1,-309.9915,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0274.png
1.12E+06,0.11247,1,-336.843,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0275.png
1.12E+06,0.0087,2,-265.7265,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0276.png
1.12E+06,0.033467,-1,-318.5715,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0277.png
1.13E+06,0.0756,1,-323.6805,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0278.png
1.13E+06,0.012767,2,-313.3845,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0279.png
1.13E+06,0.019267,3,-283.92,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike0280.png
1.13E+06,0.2199,-1,-421.122,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0281.png
1.13E+06,0.027933,-1,-346.3005,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0282.png
1.14E+06,0.1067,-1,-273.3315,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0283.png
1.14E+06,0.11003,-1,-329.94,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0284.png
1.14E+06,0.067533,1,-324.5775,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0285.png
1.14E+06,0.0062667,2,-274.404,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0286.png
1.14E+06,0.0067667,3,-153.66195,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike0287.png
1.15E+06,0.1451,-1,-344.1945,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0288.png
1.15E+06,0.043033,-1,-256.5615,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0289.png
1.15E+06,0.0901,-1,-341.2695,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0290.png
1.15E+06,0.062667,-1,-369.954,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0291.png
1.15E+06,0.022267,-1,-302.484,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0292.png
1.16E+06,0.068233,-1,-338.6955,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0293.png
1.16E+06,0.075733,-1,-333.1965,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0294.png
1.16E+06,0.044633,-1,-329.004,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0295.png
1.16E+06,0.067333,1,-345.813,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0296.png
1.16E+06,0.015467,2,-327.249,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0297.png
1.16E+06,0.0061333,3,-196.326,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike0298.png
1.16E+06,0.0054,4,-35.63625,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike0299.png
1.16E+06,0.015167,5,-37.4361,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike0300.png
1.17E+06,0.1515,-1,-310.9665,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0301.png
1.17E+06,0.0568,-1,-314.106,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0302.png
1.17E+06,0.097033,-1,-438.9645,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0303.png
1.17E+06,0.046333,-1,-234.6435,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0304.png
1.18E+06,0.041867,-1,-365.859,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0305.png
1.18E+06,0.0342,-1,-271.986,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0306.png
1.18E+06,0.12287,-1,-315.12,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0307.png
1.18E+06,0.0494,-1,-334.8735,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0308.png
1.18E+06,0.0487,-1,-283.023,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0309.png
1.19E+06,0.099233,1,-355.9725,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0310.png
1.19E+06,0.0128,2,-207.9285,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0311.png
1.19E+06,0.0046333,3,-200.265,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike0312.png
1.19E+06,0.0044667,4,-59.9196,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike0313.png
1.19E+06,0.116,-1,-290.6865,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0314.png
1.19E+06,0.085433,1,-341.9325,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0315.png
1.19E+06,0.0070333,2,-272.5905,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0316.png
1.19E+06,0.0094333,3,-145.86195,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike0317.png
1.19E+06,0.0069333,4,-218.3415,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike0318.png
1.19E+06,0.0168,5,-72.04665,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike0319.png
1.19E+06,0.016033,6,-52.7163,NaN,NaN,200,1,http://web.media.mit.edu/~bdallen/spike0320.png
1.19E+06,0.0117,7,-37.04415,NaN,NaN,200,1,http://web.media.mit.edu/~bdallen/spike0321.png
1.19E+06,0.014867,8,-45.26925,NaN,NaN,200,1,http://web.media.mit.edu/~bdallen/spike0322.png
1.20E+06,0.12587,-1,-301.938,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0323.png
1.20E+06,0.069933,-1,-376.8375,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0324.png
1.20E+06,0.0579,-1,-293.826,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0325.png
1.20E+06,0.024233,1,-439.0035,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0326.png
1.20E+06,0.017933,2,-345.7155,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0327.png
1.21E+06,0.0483,-1,-294.06,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0328.png
1.21E+06,0.087633,-1,-317.4795,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0329.png
1.21E+06,0.071467,-1,-311.7465,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0330.png
1.21E+06,0.1266,-1,-320.9505,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0331.png
1.22E+06,0.090833,-1,-246.129,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0332.png
1.22E+06,0.022733,1,-305.7795,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0333.png
1.22E+06,0.017733,2,-163.0746,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0334.png
1.22E+06,0.0044,3,-208.7865,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike0335.png
1.22E+06,0.0196,4,-307.2615,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike0336.png
1.22E+06,0.0057333,5,-89.18325,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike0337.png
1.22E+06,0.092967,-1,-309.8745,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0338.png
1.22E+06,0.048633,-1,-279.2595,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0339.png
1.23E+06,0.0964,-1,-349.323,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0340.png
1.23E+06,0.12473,-1,-280.0005,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0341.png
1.23E+06,0.035667,1,-327.9705,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0342.png
1.23E+06,0.0109,2,-228.0915,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0343.png
1.23E+06,0.12963,1,-312.5655,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0344.png
1.24E+06,0.0093667,2,-251.394,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0345.png
1.24E+06,0.1183,-1,-323.9535,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0346.png
1.24E+06,0.0864,-1,-325.3185,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0347.png
1.24E+06,0.0622,-1,-387.582,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0348.png
1.25E+06,0.083933,-1,-309.4845,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0349.png
1.25E+06,0.094367,-1,-380.5815,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0350.png
1.25E+06,0.17493,-1,-321.9255,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0351.png
1.25E+06,0.0352,-1,-341.289,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0352.png
1.26E+06,0.1426,1,-338.4225,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0353.png
1.26E+06,0.0143,2,-365.3715,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0354.png
1.26E+06,0.012367,3,-220.0575,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike0355.png
1.26E+06,0.087933,-1,-337.701,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0356.png
1.27E+06,0.095233,-1,-267.852,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0357.png
1.27E+06,0.025433,1,-303.1665,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0358.png
1.27E+06,0.0056333,2,-241.0785,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0359.png
1.27E+06,0.0085,3,-105.1128,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike0360.png
1.27E+06,0.1687,-1,-266.7015,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0361.png
1.27E+06,0.0917,-1,-245.856,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0362.png
1.28E+06,0.079733,-1,-274.677,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0363.png
1.28E+06,0.033567,-1,-315.9585,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0364.png
1.28E+06,0.1514,-1,-271.089,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0365.png
1.28E+06,0.0501,-1,-325.3965,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0366.png
1.29E+06,0.33917,1,-366.8145,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0367.png
1.29E+06,0.010533,2,-264.1275,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0368.png
1.29E+06,0.0058667,3,-198.8025,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike0369.png
1.30E+06,0.14767,-1,-337.428,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0370.png
1.30E+06,0.079533,1,-329.628,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0371.png
1.30E+06,0.011533,2,-267.384,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0372.png
1.30E+06,0.0049,3,-143.6175,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike0373.png
1.31E+06,0.1358,-1,-351.975,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0374.png
1.31E+06,0.13933,1,-371.787,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0375.png
1.31E+06,0.015067,2,-310.128,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0376.png
1.31E+06,0.0058667,3,-184.8366,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike0377.png
1.31E+06,0.0075333,4,-50.1423,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike0378.png
1.32E+06,0.26607,-1,-355.9725,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0379.png
1.32E+06,0.1041,-1,-356.4795,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0380.png
1.32E+06,0.068733,-1,-339.5925,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0381.png
1.33E+06,0.034567,-1,-322.881,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0382.png
1.33E+06,0.0497,1,-318.2205,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0383.png
1.33E+06,0.0107,2,-315.588,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0384.png
1.33E+06,0.0077333,3,-184.8483,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike0385.png
1.33E+06,0.0098333,4,-46.74735,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike0386.png
1.33E+06,0.1992,-1,-282.906,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0387.png
1.34E+06,0.0746,1,-322.998,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0388.png
1.34E+06,0.019533,2,-297.258,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0389.png
1.34E+06,0.1924,-1,-505.6155,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0390.png
1.34E+06,0.0521,-1,-338.442,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0391.png
1.35E+06,0.12557,-1,-363.909,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0392.png
1.35E+06,0.044133,-1,-371.1825,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0393.png
1.35E+06,0.094633,-1,-349.869,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0394.png
1.36E+06,0.1448,1,-351.585,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0395.png
1.36E+06,0.0046667,2,-262.6845,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0396.png
1.36E+06,0.0057333,3,-186.576,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike0397.png
1.36E+06,0.0095,4,-81.627,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike0398.png
1.36E+06,0.14667,-1,-337.662,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0399.png
1.36E+06,0.10147,-1,-360.282,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0400.png
1.36E+06,0.0357,-1,-342.0105,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0401.png
1.37E+06,0.0945,-1,-327.483,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0402.png
1.37E+06,0.063533,-1,-348.5235,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0403.png
1.37E+06,0.031033,-1,-340.4115,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0404.png
1.37E+06,0.047433,-1,-273.6435,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0405.png
1.37E+06,0.0606,-1,-328.068,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0406.png
1.37E+06,0.032267,-1,-305.6235,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0407.png
1.38E+06,0.069833,1,-301.9965,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0408.png
1.38E+06,0.019933,2,-189.5478,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0409.png
1.38E+06,0.095033,-1,-324.558,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0410.png
1.38E+06,0.12467,-1,-354.2175,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0411.png
1.39E+06,0.04,-1,-297.5505,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0412.png
1.39E+06,0.055633,-1,-358.332,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0413.png
1.39E+06,0.039967,-1,-309.9135,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0414.png
1.39E+06,0.063133,-1,-246.129,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0415.png
1.39E+06,0.056467,-1,-348.6795,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0416.png
1.39E+06,0.077833,-1,-344.994,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0417.png
1.40E+06,0.13637,-1,-328.77,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0418.png
1.40E+06,0.035167,1,-334.23,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0419.png
1.40E+06,0.0052333,2,-242.8725,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0420.png
1.40E+06,0.0063333,3,-146.27145,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike0421.png
1.40E+06,0.013467,4,-69.8802,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike0422.png
1.40E+06,0.0121,5,-32.05215,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike0423.png
1.41E+06,0.18287,-1,-352.6965,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0424.png
1.41E+06,0.056067,-1,-317.3235,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0425.png
1.41E+06,0.023233,-1,-314.652,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0426.png
1.41E+06,0.1197,-1,-286.2795,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0427.png
1.41E+06,0.0554,-1,-250.185,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0428.png
1.41E+06,0.026067,-1,-318.006,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0429.png
1.42E+06,0.032033,1,-439.7835,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0430.png
1.42E+06,0.016533,2,-245.4075,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0431.png
1.42E+06,0.0048333,3,-127.91025,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike0432.png
1.42E+06,0.2138,-1,-338.481,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0433.png
1.43E+06,0.097867,-1,-301.4115,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0434.png
1.43E+06,0.0285,-1,-306.891,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0435.png
1.43E+06,0.083433,-1,-333.5085,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0436.png
1.43E+06,0.087233,-1,-337.662,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0437.png
1.43E+06,0.075567,-1,-342.537,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0438.png
1.44E+06,0.098067,-1,-345.033,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0439.png
1.44E+06,0.042367,-1,-388.3815,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0440.png
1.44E+06,0.072533,-1,-343.317,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0441.png
1.44E+06,0.048133,-1,-310.206,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0442.png
1.44E+06,0.0893,-1,-327.678,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0443.png
1.45E+06,0.0718,-1,-348.6795,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0444.png
1.45E+06,0.061967,-1,-327.366,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0445.png
1.45E+06,0.074833,1,-335.946,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0446.png
1.45E+06,0.0117,2,-297.687,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0447.png
1.45E+06,0.0048667,3,-128.4543,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike0448.png
1.45E+06,0.0073667,4,-121.10865,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike0449.png
1.45E+06,0.033367,1,-175.8822,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0450.png
1.45E+06,0.0157,2,-96.8565,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0451.png
1.45E+06,0.018667,3,-142.4163,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike0452.png
1.46E+06,0.2416,-1,-328.497,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0453.png
1.46E+06,0.0982,-1,-343.3755,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0454.png
1.46E+06,0.059967,-1,-341.0745,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0455.png
1.47E+06,0.0432,-1,-317.538,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0456.png
1.47E+06,0.045867,-1,-318.123,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0457.png
1.47E+06,0.0385,-1,-334.074,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0458.png
1.47E+06,0.0469,-1,-301.236,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0459.png
1.47E+06,0.057467,-1,-329.589,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0460.png
1.48E+06,0.10417,-1,-317.85,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0461.png
1.48E+06,0.061533,-1,-310.947,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0462.png
1.48E+06,0.035667,-1,-278.2845,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0463.png
1.48E+06,0.12957,-1,-314.5545,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0464.png
1.48E+06,0.069633,1,-309.777,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0465.png
1.48E+06,0.0072,2,-322.5105,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0466.png
1.49E+06,0.056833,-1,-378.3585,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0467.png
1.49E+06,0.091967,-1,-339.0855,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0468.png
1.49E+06,0.0202,-1,-282.3015,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0469.png
1.49E+06,0.068067,1,-325.962,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0470.png
1.49E+06,0.013,2,-221.3835,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0471.png
1.50E+06,0.11753,-1,-321.36,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0472.png
1.50E+06,0.026967,-1,-308.022,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0473.png
1.50E+06,0.041,1,-302.2305,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0474.png
1.50E+06,0.014567,2,-312.858,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0475.png
1.50E+06,0.098033,-1,-317.4015,NaN,NaN,200,0,http://web.media.mit.edu/~bdallen/spike0476.png
1.50E+06,0.084433,1,-301.119,NaN,NaN,200,0.1,http://web.media.mit.edu/~bdallen/spike0477.png
1.50E+06,0.016767,2,-316.4265,NaN,NaN,200,0.25,http://web.media.mit.edu/~bdallen/spike0478.png
1.50E+06,0.0049667,3,-180.1917,NaN,NaN,200,0.45,http://web.media.mit.edu/~bdallen/spike0479.png
1.50E+06,0.0079333,4,-95.38035,NaN,NaN,200,0.65,http://web.media.mit.edu/~bdallen/spike0480.png
1.50E+06,0.013167,5,-45.90105,NaN,NaN,200,0.85,http://web.media.mit.edu/~bdallen/spike0481.png
